provider_player_id,provider_player_name,reep_id,reep_name,date_of_birth,key_sofascore,key_api_football,local_player_id,local_player_name,status,confidence,source_url,last_verified_at
218971,Achraf Lazaar,reep_p582652a9,Achraf Lazaar,1992-01-22,,19376,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
228928,Adam Marušić,reep_pf4ea39dc,Adam Marušić,1992-10-17,267619,1844,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
232822,Adam Masina,reep_pc5609d07,Adam Masina,1994-01-02,,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
299557,Ádám Nagy,reep_p568ff56e,Ádám Nagy,1995-06-17,795713,30481,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
300830,Adam Ounas,reep_p54f81638,Adam Ounas,1996-11-11,818440,327,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
9080,Adel Taarabt,reep_pa555df7f,Adel Taarabt,1989-05-24,18126,578,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20941,Adem Ljajić,reep_p3bda4a5b,Adem Ljajić,1991-09-29,39587,2002,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21655,Adrian Marius Stoian,,,,,,,,reep_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
213387,Adrián Ricardo Centurión,reep_p430283d3,Ricardo Centurión,1993-01-19,249397,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20812,Afriyie Acquah,reep_p1c8d0def,Afriyie Acquah,1992-01-05,127257,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20540,Albano Benjamín Bizzarri,,,,,,,,reep_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21415,Alberto Brignoli,reep_pcad93803,Alberto Brignoli,1991-08-19,142904,31538,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
134435,Alberto Grassi,reep_p5e77fae1,Alberto Grassi,1995-03-07,186845,31021,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20661,Alberto Paloschi,reep_pec9ce155,Alberto Paloschi,1990-01-04,33903,30878,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20434,Aleandro Rosi,reep_pa30c80c5,Aleandro Rosi,1987-05-17,5572,,3316,Aleandro Rosi,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
339791,Alejandro Berenguer Remiro,reep_p761b5ba2,Alejandro Berenguer Remiro,1995-07-04,592012,30510,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21077,Alejandro Darío Gómez,reep_pcf06e7be,Papu Gómez,1988-02-15,33381,30433,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
8306,Aleksandar Kolarov,reep_p7db643e7,Aleksandar Kolarov,1985-11-10,26097,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
99423,Aleksandar Tonev,,,,,,,,reep_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
22566,Alessandro  Florenzi,reep_p5b7964bd,Alessandro Florenzi,1991-03-11,,769,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
405597,Alessandro Bastoni,reep_p5028fe49,Alessandro Bastoni,1999-04-13,826188,31009,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
270034,Alessandro Bellemo,reep_p8c10f0d7,Alessandro Bellemo,1995-08-07,346060,56193,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
417230,Alessandro Confente,reep_pfe20c0bf,Alessandro Confente,1998-06-07,820159,56864,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
263591,Alessandro Deiola,reep_p00d30ec3,Alessandro Deiola,1995-08-01,328109,30561,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20929,Alessandro Gamberini,reep_p7bcf1631,Alessandro Gamberini,1981-08-27,,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20478,Alessandro Matri,reep_p3d49fbcd,Alessandro Matri,1984-08-19,25577,,3332,Alessandro Matri,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
346908,Alessandro Murgia,reep_p76e466b4,Alessandro Murgia,1996-08-09,559470,30868,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20947,Alessio Cerci,reep_pcad1c0c2,Alessio Cerci,1987-07-23,,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
134413,Alessio Cragno,reep_p8255fb71,Alessio Cragno,1994-06-28,148740,30546,162,Alessio Cragno,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
146588,Alessio Romagnoli,reep_p8dcf7844,Alessio Romagnoli,1995-01-12,227864,1632,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21494,Alex Cordaz,reep_p18a6cdd6,Alex Cordaz,1983-01-01,43872,30974,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
263433,Alex Ferrari,reep_p01125b8c,Alex Ferrari,1994-07-01,327429,30446,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
286215,Alex Meret,reep_pfcf02dc2,Alex Meret,1997-03-22,592794,312,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
70084,Alex Sandro Lobo Silva,reep_pcf238e61,Alex Sandro,1991-01-26,84854,860,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21098,Alfred Benjamin Gomis,reep_p14f20892,Alfred Gomis,1993-09-05,143695,2985,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
131184,Ali Adnan Kadhim Al Tameemi,reep_p87c9bba0,Ali Adnan Kadhim,1993-12-19,331429,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
85113,Alin Dorinel Toșca,reep_p3244d75d,Alin Toșca,1992-03-14,110210,2366,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
214220,Alisson Ramsés Becker,reep_p5ea14e80,Alisson,1992-10-02,,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
40726,Allan Marques Loureiro,reep_p3cf93ee3,Allan,1991-01-08,,326,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
374013,Amadou Diawara,reep_p036782d7,Amadou Diawara,1997-07-17,788895,324,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
134484,Amato Ciciretti,reep_p21589ec0,Amato Ciciretti,1993-12-31,185349,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
135927,André Miguel Valente Silva,reep_p7ea0181a,André Silva,1995-11-06,190159,2063,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20815,Andrea Barberis,reep_pcc617b2c,Andrea Barberis,1993-12-11,152910,30989,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20458,Andrea Barzagli,reep_p8a582179,Andrea Barzagli,1981-05-08,2860,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21234,Andrea Belotti,reep_pb8a8a4b5,Andrea Belotti,1993-12-20,,30509,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20749,Andrea Bertolacci,reep_pdb30cb29,Andrea Bertolacci,1991-01-11,47568,1636,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20832,Andrea Consigli,reep_pec997d44,Andrea Consigli,1987-01-27,38618,30516,3321,Andrea Consigli,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
20874,Andrea Cossu,reep_pbfe24ee8,Andrea Cossu,1980-05-03,11661,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20609,Andrea Costa,reep_p24b38ea6,Andrea Costa,1986-02-01,34501,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
523089,Andrea Danzi,reep_p139d1f38,Andrea Danzi,1999-02-25,893993,30928,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20841,Andrea Masiello,reep_p6054e692,Andrea Masiello,1986-02-05,17814,30426,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
272878,Andrea Nalini,reep_p6d5d2fc0,Andrea Nalini,1990-06-20,347728,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
246175,Andrea Petagna,reep_pe0f1cc11,Andrea Petagna,1995-06-30,295973,30879,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
405608,Andrea Pinamonti,reep_pd5ab1bcb,Andrea Pinamonti,1999-05-19,826198,31094,278,Andrea Pinamonti,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
20529,Andrea Poli,reep_p2d718647,Andrea Poli,1989-09-29,29746,30482,327,Andrea Poli,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
20519,Andrea Ranocchia,reep_pc81ff6fe,Andrea Ranocchia,1988-02-16,,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
397237,Andrea Romagnoli,reep_p2e06fe0f,Andrea Romagnoli,1998-07-29,845893,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21840,Andrea Seculin,reep_pf5723c39,Andrea Seculin,1990-07-14,46395,30732,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
218982,Andrea Tozzo,reep_pc27653d1,Andrea Tozzo,1992-08-30,,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
135150,Andreas Evald Cornelius,reep_pb74aafb6,Andreas Cornelius,1993-03-16,183483,1274,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
412914,Andreaw Rayan Gravillon,reep_pa918d523,Andreaw Gravillon,1998-02-08,827934,31483,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
22020,Andrey Galabinov,reep_p3ec5617b,Andrey Galabinov,1988-11-27,80110,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
300669,Andrija Balić,reep_pa7736af7,Andrija Balić,1997-08-11,,37009,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20604,Angelo Esmael da Costa Júnior,reep_p56aeda4f,Angelo da Costa Júnior,1983-11-12,,30466,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
392395,Aniello Viscovo,reep_p7bd46a1f,Aniello Viscovo,1999-06-21,,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
69513,Ante Budimir,reep_pa8149dbd,Ante Budimir,1991-07-22,37318,46746,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
265172,Antonín Barák,reep_pd3c21b03,Antonín Barák,1994-12-03,330705,30803,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
22699,Antonino Ragusa,reep_pe828dd1b,Antonino Ragusa,1990-03-27,105964,91301,3384,Antonino Ragusa,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
22093,Antonio Aldo Caracciolo,reep_pf633f6c3,Antonio Caracciolo,1990-06-30,116666,31604,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
300373,Antonio Barreca,,,,,,,,reep_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20556,Antonio Candreva,reep_p578e5f8f,Antonio Candreva,1987-02-28,,202,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
22085,Antonio Donnarumma,reep_p75e2dce2,Antonio Donnarumma,1990-07-07,125921,1621,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20483,Antonio Mirante,reep_pe9f6246b,Antonio Mirante el flecheiro,1983-07-08,27955,765,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
190168,Antonio Santurro,reep_p9d34fe42,Antonio Santurro,1992-02-29,,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
99452,Arkadiusz Milik,reep_p892682b6,Arkadiusz Milik,1994-02-28,161325,333,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
49857,Arlind Ajeti,reep_p0f544b80,Arlind Ajeti,1993-09-25,111746,48566,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
50073,Artur Ioniţă,reep_pd6f37a91,Artur Ioniță,1990-08-17,,30564,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
7858,Bacary Sagna,reep_pc581cc46,Bacary Sagna,1983-02-14,1053,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
265431,Bartłomiej Drągowski,reep_p7bab4eef,Bartłomiej Drągowski,1997-08-19,329519,31035,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
208865,Bartolomeu Jacinto Quissanga,reep_p107c7583,Bartolomeu Jacinto Quissanga,1991-11-23,215956,1845,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
99833,Bartosz Bereszyński,reep_p22738471,Bartosz Bereszyński,1992-07-12,109461,3000,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20723,Bartosz Salamon,reep_p7a5eca44,Bartosz Salamon,1991-05-01,75994,31076,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
22695,Benito Nicolas Viola,reep_p8b028854,Nicolas Viola,1989-10-12,21608,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
50007,Berat  Djimsiti,reep_pfeacff91,Berat Djimsiti,1993-02-19,151003,30421,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
25437,Blaise Matuidi,reep_peb32f448,Blaise Matuidi,1987-04-09,5846,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21169,Blerim Džemaili,reep_p47e45143,Blerim Džemaili,1986-04-12,4370,30478,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20426,Bogdan Ionuț Lobonț,,,,,,,,reep_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
3543,Borja Valero Iglesias,reep_p1dddaadd,Borja Valero,1985-01-12,19373,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20637,Boštjan Cesar,reep_pff9e4cc1,Boštjan Cesar,1982-07-09,11068,30738,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20639,Boukary Dramé,reep_p33240318,Boukary Dramé,1985-07-22,27037,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
394,Bram Nuytinck,reep_p77c2932f,Bram Nuytinck,1990-05-04,70930,30797,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
402017,Bright Gyamfi,reep_p0620f270,Bright Gyamfi,1996-01-20,,30619,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
401277,Bruno André Cavaco Jordão,reep_pac8090d1,Bruno Jordão,1998-10-12,845791,1853,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
44251,Bruno da Silva Peres,reep_pf8773306,Bruno Peres,1990-03-01,243175,9948,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
22185,Bruno Martella,reep_p8f634482,Bruno Martella,1992-08-14,,31134,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
222766,Bruno Miguel Boialvo Gaspar,reep_pebead168,Bruno Gaspar,1993-04-21,252819,1475,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
252589,Bruno Petković,reep_p39bac994,Bruno Petković,1994-09-16,309306,1331,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
86309,Bruno Zuculini,reep_p1dc9bfa6,Bruno Zuculini,1993-04-02,,6008,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20404,Bryan Cristante,reep_p12cc0536,Bryan Cristante,1995-03-03,186855,778,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
26000,Bryan Dabo,reep_p84f05da3,Bryan Dabo,1992-02-18,,30404,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21128,Carlo Pinsoglio,reep_p99404d3d,Carlo Pinsoglio,1990-03-16,46420,850,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
26518,Carlos Alberto Sánchez Moreno,reep_pa368616e,Carlos Sánchez,1986-02-06,26995,18827,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
340085,Ćazim Suljić,reep_p9ebd4e15,Ćazim Suljić,1996-10-29,,56446,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
350032,Cengiz Ünder,reep_p4c1a2cbc,Cengiz Ünder,1997-07-14,758876,785,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
149846,César Alejandro Falletti dos Santos,reep_p8f8ffb05,César Falletti,1992-12-02,345899,31553,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
92900,Charalampos Lykogiannis,reep_p09ec57af,Charalampos Lykogiannis,1993-10-22,98212,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
361779,Cheick Keita,reep_pe0bc6c29,Cheick Keita,1996-04-16,588162,8637,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
25601,Cheick Tidiane Diabaté,reep_p66ce1a91,Cheick Diabaté,1988-04-25,44298,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
267185,Christian Dell'Orco,reep_pade24248,Cristian Dell'Orco,1994-02-10,,31041,3338,Cristian Dell'Orco,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
21173,Christian Maggio,reep_p2a980aca,Christian Maggio,1982-02-11,14374,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20632,Christian Puggioni,reep_pcfe1878c,Christian Puggioni,1981-01-17,21088,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21384,Ciro Immobile,reep_pbc63c678,Ciro Immobile,1990-02-20,45923,1863,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
417231,Claud Adjapong,reep_p73a63316,Claud Adjapong,1998-05-06,816839,30520,3331,Claud Adjapong,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
20470,Claudio Marchisio,reep_pa0d265a7,Claudio Marchisio,1986-01-19,27919,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
101742,Cristian Daniel Ansaldi,reep_p537e3f12,Cristian Ansaldi,1986-09-20,,30496,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
3531,Cristian Eduardo Zapata Valencia,reep_p030310f1,Cristián Zapata,1986-09-30,12673,1634,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
14745,Cristian Molinaro,reep_pb525bc85,Cristian Molinaro,1983-07-30,11658,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21842,Cristiano Biraghi,reep_p3e93e039,Cristiano Biraghi,1992-09-01,122848,30396,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
255670,Cristiano Lombardi,reep_pea4ea81c,Cristiano Lombardi,1995-08-19,,31377,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20663,Cyril Théréau,reep_p528bd0f1,Cyril Théréau,1983-04-24,17895,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
298212,Dalbert Henrique Chagas Estevão,reep_p4e5f9f90,Dalbert,1993-09-08,,192,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
22381,Daniel Bessa,reep_p84a64e72,Daniel Bessa,1993-01-14,301164,30778,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
49979,Daniel Pavlovic,reep_p93dcf359,Daniel Pavlović,1988-04-22,37778,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21507,Daniele Baselli,reep_p32abb757,Daniele Baselli,1992-03-12,168647,30506,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20438,Daniele De Rossi,reep_peec68a5a,Daniele De Rossi,1983-07-24,1780,779,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20875,Daniele Dessena,reep_pe4b38ee4,Daniele Dessena,1987-05-10,5544,31141,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20572,Daniele Padelli,reep_pdd0fb844,Daniele Padelli,1985-10-25,2899,189,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
134427,Daniele Rugani,reep_pe70b891a,Daniele Rugani,1994-07-29,139273,861,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
343925,Daniele Verde,reep_p132bcb4a,Daniele Verde,1996-06-20,605580,47500,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
256478,Danilo Cataldi,reep_p4e94cee9,Danilo Cataldi,1994-08-06,317301,1852,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21094,Danilo D'Ambrosio,reep_pcc29ded3,Danilo D'Ambrosio,1988-09-09,,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20583,Danilo Larangeira,,,,,,,,reep_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20638,Dario Dainelli,reep_p233a5695,Dario Dainelli,1979-06-09,2010,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
127534,Darko Lazović,reep_pe2e8bd68,Darko Lazović,1990-09-15,,2822,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
138402,Dávid Ivan,reep_pbace4ce8,Dávid Ivan,1995-02-26,787372,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20866,Davide Astori,reep_pa723a24f,Davide Astori,1987-01-07,41447,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21282,Davide Biondini,reep_pfc9e3d4c,Davide Biondini,1983-01-24,11734,,55,Davide Biondini,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
206318,Davide Biraschi,reep_p50e18a6d,Davide Biraschi,1994-07-02,233252,30769,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
393566,Davide Borsellini,reep_p420a5078,Davide Borsellini,1999-01-04,812844,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
257028,Davide Calabria,reep_p54bb9e52,Davide Calabria,1996-12-06,318607,1627,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20972,Davide Di Gennaro,reep_pd9ce97a2,Davide Di Gennaro,1988-06-16,24927,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
423151,Davide Frattesi,reep_p6425c64b,Davide Frattesi,1999-09-22,835600,31173,3378,Davide Frattesi,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
7982,Davide Santon,reep_p278ceadb,Davide Santon,1991-01-02,,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
22889,Davide Zappacosta,reep_pe4fb8bf5,Davide Zappacosta,1992-06-11,132318,2286,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
240042,Dawid Kownacki,reep_pc3327930,Dawid Kownacki,1997-03-14,286103,3013,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
37739,Dennis Praet,reep_p45036d0a,Dennis Praet,1994-05-14,135647,2925,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
23314,Diego da Silva Farias,reep_p0c7d0565,Diego Farias,1990-05-10,41008,31061,102,Diego Farias,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
21861,Diego Falcinelli,reep_p9c00d77e,Diego Falcinelli,1991-06-26,80802,30487,361,Diego Falcinelli,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
3475,Diego Perotti,reep_p205d3385,Diego Perotti,1988-07-26,47171,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
116269,Diego Sebastián Laxalt Suárez,,,,,,,,reep_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
209400,Domenico Berardi,reep_p44041303,Domenico Berardi,1994-08-01,253367,30537,281,Domenico Berardi,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
21306,Domenico Maietta,reep_p6407378f,Domenico Maietta,1982-08-03,86988,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
105334,Douglas  Costa de Souza,reep_pa6406d79,Douglas Costa,1990-09-14,47908,865,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
122,Dries Mertens,reep_p980ffb6f,Dries Mertens,1987-05-06,32493,332,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20575,Dušan Basta,reep_pdbcc0ee7,Dušan Basta,1984-08-18,,1838,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
86243,Duván Esteban Zapata Banguera,reep_p285f4945,Duván Zapata,1991-04-01,38162,2495,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
520774,Eddy Anthony Salcedo Mora,reep_p5f771ffa,Eddie Salcedo,2001-10-01,893643,220,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20626,Eder Citadin Martins,reep_pc47afb76,Éder,1986-11-15,18082,12795,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20816,Édgar Osvaldo Barreto Cáceres,reep_p8ca46870,Édgar Barreto,1984-07-15,28142,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
8327,Edin Džeko,reep_pbd9c51ad,Edin Džeko,1986-03-17,14990,790,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
246059,Edoardo Goldaniga,reep_p83b2490e,Edoardo Goldaniga,1993-11-02,295133,31073,3340,Edoardo Goldaniga,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
239290,Elio Capradossi,reep_p2a678a70,Elio Capradossi,1996-03-11,284355,30824,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21001,Elseid Gëzim Hysaj,reep_p6f44aa99,Elseid Hisaj,1994-02-02,136322,317,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20468,Emanuele Giaccherini,reep_p6ddb2b33,Emanuele Giaccherini,1985-05-05,,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
40787,Emerson Palmieri dos Santos,reep_p5c1e9d44,Emerson Palmieri,1994-08-03,155997,2284,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21314,Emil Hallfreðsson,reep_pd343bd0d,Emil Hallfreðsson,1984-06-29,,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
51064,Emil Krafth,reep_pd7b16f27,Emil Krafth,1994-08-02,150396,2855,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21279,Emiliano Moretti,reep_p1c43d7ba,Emiliano Moretti,1981-06-11,3031,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20802,Emiliano Viviano,reep_p5806a6b7,Emiliano Viviano,1985-12-01,,30852,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
388099,Enrico Bearzotti,reep_p3250a440,Enrico Bearzotti,1996-10-20,812758,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
454457,Enrico Brignola,reep_pb7757e20,Enrico Brignola,1999-07-08,849009,30538,3357,Enrico Brignola,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
90268,Erick Antonio Pulgar Farfán,reep_p96142af1,Erick Pulgar,1994-01-15,590262,2560,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21517,Eros Schiavon,reep_p3c6607b1,Eros Schiavon,1983-04-24,75899,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
